LONGITUDE LATITUDE PRCP
-81.5425 34.7096 0
-81.2176 33.5363 0
-81.4457 33.8142 0
-81.4498 34.7944 0
-82.0734 34.9748 0
-82.4696 34.759 0
-80.6835 33.5718 0
-81.6164 33.487 0
-81.4869 33.5567 0
-81.5599 34.6766 0
-81.973 34.4312 0
-81.2053 34.9823 0
-81.4416 34.3597 0
-81.6067 34.4972 0
-81.0089 34.2807 0
-81.8934 34.677 0
-81.8583 34.1958 0
-82.8937 34.6684 0
-81.292 34.4626 0
-80.779 32.7897 0
-81.5786 34.3697 0
-80.2445 34.1124 0
-80.9509 34.6529 0
-80.6873 33.6514 0
-81.2988 33.2939 0
-79.3443 33.6025 0
-82.1103 34.4402 0
-79.0561 33.526 0
-80.8286 34.1748 0
-79.0593 33.7653 0
-80.7318 34.1781 0
-80.5882 34.0064 0
-80.4559 34.0745 0
-80.0749 34.2449 0
-80.2964 34.4481 0
-80.801 34.4006 0
-80.2142 34.3378 0
-80.2782 34.4808 0
-80.2386 34.4657 0
-82.1248 34.875 0
-81.3743 34.218 0
-80.9304 33.8988 0
-82.2555 34.0626 0
-82.5366 34.6259 0
-82.2581 34.3356 0
-82.007 34.3651 0
-82.2452 34.1755 0
-82.2516 34.2555 0
-82.7795 34.708 0
-82.5891 34.3326 0
-79.9831 34.4076 0
-79.9566 34.7946 0
-79.9727 34.0869 0
-81.0704 33.9897 0
-79.8374 34.7487 0
-80.0875 34.0522 0
-80.6251 34.809 0
-80.8623 32.2025 0
-81.5564 33.1553 0
-81.9087 33.8244 0
-81.8127 33.8292 0
-81.2978 33.9166 0
-81.1053 33.9243 0
-81.7565 33.5762 0
-81.8014 33.3985 0
-81.4648 33.5098 0
-81.7676 33.7354 0
-81.3399 33.6589 0
-82.7355 34.2272 0
-79.0624 34.0051 0
-82.1759 34.7753 0
-82.1888 34.9363 0
-80.574 34.119 0
-80.8665 33.4061 0
-81.6121 34.5775 0
-80.653 32.5093 0
-80.2498 32.7426 0
-82.2269 34.6757 0
-81.2109 34.0803 0
-80.8912 32.4064 0
-80.8361 32.4241 0
-79.7483 32.9758 0
-79.2367 34.0353 0
-79.9907 32.8756 0
-79.8762 32.8306 0
-79.744 32.8175 0
-79.7865 32.9909 0
-81.271 33.7897 0
-82.1653 34.1478 0
-82.6055 34.9612 0
-80.6985 32.6817 0
-81.0308 35.0375 0
-81.3896 35.0879 0
-81.4124 35.1355 0
-81.9872 35.1411 0
-81.2149 35.1437 0
-81.4882 35.0837 0
-78.9821 33.734 0
-78.8103 33.8629 0
-78.6954 33.9754 0
-80.1239 33.9873 0
-81.2553 34.1748 0
-79.3288 33.7943 0
-82.4558 34.5983 0
-82.1482 34.9223 0
-80.3938 34.4455 0
-80.3904 34.3652 0
-80.7558 33.0918 0
-80.8505 33.0886 0
-80.44 33.2448 0
-80.6723 33.3331 0
-80.6649 33.1743 0
-80.9064 33.0707 0
-80.8625 33.3266 0
-80.0628 33.3344 0
-80.4525 33.9945 0
-80.8545 33.1679 0
-80.3692 33.3742 0
-79.8711 33.929 0
-82.8835 34.9764 0
-79.078 33.7332 0
-80.7172 33.0773 0
-80.9795 33.0204 0
-79.1001 33.9407 0
-82.4384 34.1646 0
-81.0529 34.0224 0
-82.3449 34.4434 0
-80.7038 34.4039 0
-81.2939 34.8171 0
-80.1257 34.5812 0
-82.0314 34.6861 0
-80.6238 33.9412 0
-79.3582 33.3316 0
-79.3644 33.6501 0
-79.7603 34.7986 0
-79.86 34.2015 0
-82.7278 35.0024 0
-82.1952 35.0169 0
-82.0562 35.008 0
-80.0063 33.3516 0
-81.7735 33.2724 0
-79.6926 33.7407 0
-79.1577 33.9241 0
-79.6176 33.0417 0
-79.3428 33.5228 0
-79.4671 33.9682 0
-79.4901 33.2661 0
-79.545 33.999 0
-79.587 33.344 0
-79.3629 33.5704 0
-79.9259 33.8319 0
-80.3838 34.2048 0
-80.893 34.6711 0
-80.0877 32.9526 0
-81.6833 33.6276 0
-81.5707 33.6648 0
-81.3971 34.8936 0
-82.1821 34.1147 0
-81.0396 32.3851 0
-81.164 32.9339 0
-81.1121 32.6825 0
-80.4577 33.2125 0
-81.2659 32.7396 0
-81.1291 32.6501 0
-81.3743 32.9728 0
-80.8531 33.5182 0
-81.2805 33.9493 0
-82.7204 34.9219 0
-80.6379 33.8288 0
-81.013 34.7151 0
-81.4815 34.3741 0
-80.8793 32.1704 0
-81.0043 34.5543 0
-81.6449 33.3422 0
-79.2459 33.4444 0
-81.9249 33.5199 0
-79.25 33.6835 0
-82.0349 34.2189 0
-80.9327 32.8476 0
-80.4345 32.6583 0
-80.2644 32.6315 0
-80.9368 32.9267 0
-80.6739 32.556 0
-80.8057 32.5673 0
-81.5093 34.5016 0
-80.9132 32.1062 0
-80.6083 32.7637 0
-81.7903 33.2397 0
-81.4336 33.9268 0
-80.0792 33.8124 0
-82.684 34.5202 0
-82.0362 34.4924 0
-80.3871 34.285 0
-80.5632 33.8791 0
-83.2027 34.6156 0
-81.1333 34.759 0
-82.2029 33.8891 0
-82.1862 33.922 0
-82.3851 33.9911 0
-82.2888 33.9965 0
-80.7139 34.2108 0
-81.8241 33.9888 0
-79.8208 34.1863 0
-81.7674 34.0076 0
-81.1013 34.197 0
-81.8301 34.6156 0
-81.1201 34.8725 0
-81.2284 34.0476 0
-81.1687 34.6931 0
-81.7217 34.1863 0
-81.7152 34.6533 0
-81.2265 34.6746 0
-81.5335 34.2753 0
-81.1143 34.0842 0
-80.5313 33.5925 0
-81.9159 34.4502 0
-82.5603 34.6729 0
-81.7068 33.1324 0
-81.3719 33.8654 0
-82.3918 34.0709 0
-82.0457 34.1059 0
-81.3377 33.3082 0
-80.9606 34.106 0
-80.4952 34.0893 0
-80.2415 34.0323 0
-80.8941 34.317 0
-80.196 34.3704 0
-80.3146 34.4155 0
-80.3457 34.7044 0
-80.1286 34.6617 0
-80.7634 34.0328 0
-82.0579 34.2659 0
-80.724 34.018 0
-82.6964 34.8748 0
-82.2058 34.903 0
-82.6128 34.3795 0
-82.7574 34.4673 0
-82.2749 34.3025 0
-82.5269 34.7395 0
-82.4922 34.3384 0
-82.1442 34.374 0
-80.5173 33.2743 0
-80.1126 33.6678 0
-82.0119 34.1719 0
-80.7482 32.9334 0
-80.0796 32.7152 0
-80.51 33.5453 0
-80.7523 32.2378 0
-82.1738 34.5012 0
-82.3481 34.7174 0
-80.9388 34.0587 0
-80.199 34.4507 0
-81.384 33.1312 0
-81.8295 33.5247 0
-81.9023 33.4732 0
-81.1432 33.2366 0
-81.3694 33.514 0
-81.7506 33.7682 0
-81.4731 33.9411 0
-81.1622 33.906 0
-81.5812 33.8242 0
-81.5194 33.763 0
-80.2471 33.1708 0
-82.2851 34.1894 0
-80.0092 34.022 0
-79.9471 33.2893 0
-82.9507 34.6486 0
-79.5431 33.919 0
-80.8847 34.5103 0
-80.6408 33.4775 0
-81.3596 33.355 0
-81.2521 33.4711 0
-79.4468 33.9205 0
-80.5951 33.7342 0
-80.7732 33.8403 0
-82.9758 34.5017 0
-80.0987 33.2699 0
-80.3546 33.4861 0
-80.7121 32.5705 0
-82.8925 34.8625 0
-82.2164 34.7893 0
-80.0765 33.7326 0
-81.236 34.8356 0
-79.7931 34.5724 0
-82.0396 34.026 0
-81.0706 34.3427 0
-81.7901 34.0546 0
-80.3273 33.2799 0
-80.2174 33.3942 0
-81.0936 35.0998 0
-81.2732 35.1251 0
-81.6044 35.0462 0
-81.5058 35.0506 0
-79.4822 33.7761 0
-82.1971 34.5483 0
-78.9058 33.7825 0
-78.8293 33.8309 0
-80.9552 34.7334 0
-81.031 33.6234 0
-79.5616 33.8867 0
-82.6033 34.4929 0
-82.7721 34.6277 0
-79.9052 33.7844 0
-80.4543 33.1332 0
-80.3981 33.1507 0
-81.4407 33.7345 0
-79.7271 33.5964 0
-79.8298 33.8339 0
-80.8229 34.4481 0
-80.0342 33.049 0
-80.7906 33.0271 0
-80.9444 33.4352 0
-80.8006 33.6157 0
-80.0402 33.7973 0
-80.2618 33.0592 0
-80.7927 33.4565 0
-80.6196 33.4304 0
-80.8292 33.0417 0
-80.8585 33.2472 0
-82.1801 34.5815 0
-80.173 33.2204 0
-81.7732 33.8151 0
-81.5074 33.8755 0
-79.2644 33.4123 0
-79.5801 33.8545 0
-79.3087 33.7466 0
-79.9177 34.1843 0
-81.6001 34.6909 0
-79.9934 33.543 0
-81.9035 34.017 0
-80.2565 33.9199 0
-81.3403 33.0377 0
-80.663 32.3196 0
-81.2183 34.8686 0
-79.6863 33.5015 0
-80.1392 33.8749 0
-81.5124 33.062 0
-79.5794 33.0264 0
-80.5918 34.0864 0
-80.6528 34.1486 0
-81.9053 34.8378 0
-80.0973 32.6832 0
-79.5339 33.52 0
-80.7412 34.773 0
-81.1668 33.9859 0
-79.1864 33.3019 0
-82.2359 35.0309 0
-82.341 35.1061 0
-82.0859 35.1361 0
-82.161 35.0835 0
-80.1335 33.7152 0
-80.9077 34.2041 0
-81.0004 33.7683 0
-80.3056 32.7252 0
-79.8678 33.1797 0
-79.7977 33.3879 0
-79.5668 33.2966 0
-79.8228 33.5945 0
-79.9391 33.6399 0
-79.7345 33.1665 0
-79.2486 33.6037 0
-79.4249 33.7929 0
-79.7314 33.7559 0
-79.7681 33.6913 0
-79.6843 33.4219 0
-79.1553 33.7643 0
-80.7909 33.8077 0
-81.4971 34.6149 0
-81.1138 33.732 0
-81.0735 32.3206 0
-81.3138 32.9119 0
-81.116 32.4136 0
-81.0099 32.5283 0
-81.232 32.8043 0
-81.675 34.6391 0
-81.0861 32.2098 0
-81.0481 32.1956 0
-81.2229 32.6464 0
-79.8474 33.1325 0
-79.6417 33.2477 0
-82.9672 34.6153 0
-80.5596 33.7993 0
-80.5491 32.7023 0
-81.6174 33.2161 0
-81.3793 34.2981 0
-79.4936 33.4251 0
-81.0353 34.7627 0
-80.3059 34.6893 0
-80.6639 32.7461 0
-81.5877 33.632 0
-81.8918 33.8573 0
-80.3884 32.9129 0
-80.1998 32.9181 0
-80.4867 32.5619 0
-80.0211 32.6534 0
-80.3788 32.6757 0
-80.6422 32.273 0
-80.8558 32.8187 0
-80.0441 32.7794 0
-80.9213 32.2634 0
-80.3613 32.7079 0
-80.871 34.6235 0
-81.6556 33.5012 0
-80.6286 32.3838 0
-79.5851 33.2645 0
-81.6467 34.5115 0
-83.0312 34.8697 0
-81.0827 33.1753 0
-81.0179 33.7357 0
-81.1842 33.9532 0
-82.184 33.65 0
-82.299 33.8837 0
-81.9389 34.4973 0
-80.9762 32.2456 0
-80.2263 32.6167 0
-81.5827 34.724 0
-81.6476 34.238 0
-81.0178 34.0878 0
-80.8465 33.0093 0
-81.6013 34.417 0
-81.3426 33.3876 0
-81.535 34.0024 0
-81.5706 34.8375 0
-81.7162 34.1063 0
-81.8753 34.1628 0
-81.3769 34.5717 0
-81.572 34.5632 0
-81.6757 34.3653 0
-81.8473 34.5825 0
-81.1585 34.1787 0
-81.6861 34.7999 0
-82.6557 34.8611 0
-81.5906 34.2567 0
-80.0295 33.4785 0
-81.3468 34.7181 0
-81.858 33.9231 0
-78.8694 34.0066 0
-78.9858 34.0538 0
-78.9081 34.0223 0
-78.9668 34.0859 0
-78.9478 34.1181 0
-78.8701 34.0866 0
-78.9279 34.0702 0
-78.9659 34.0059 0
-78.9089 34.1024 0
-78.8891 34.0545 0
-80.3986 34.0922 0
-81.6349 34.6248 0
-81.5889 33.3608 0
-81.9701 33.6134 0
-81.5298 33.9226 0
-80.8422 34.0621 0
-80.5022 34.2495 0
-80.6706 34.116 0
-80.0355 34.2298 0
-80.4772 34.1219 0
-80.0199 34.3425 0
-80.2845 34.6416 0
-80.3607 34.5912 0
-80.8035 32.1416 0
-80.5234 34.7315 0
-80.8817 34.0767 0
-80.7945 33.1064 0
-82.3287 34.0103 0
-82.3185 34.1233 0
-82.4687 34.2915 0
-82.001 34.285 0
-82.2542 34.5291 0
-82.1229 34.6006 0
-82.5019 34.2252 0
-82.3018 34.1563 0
-82.8593 34.9294 0
-80.5061 33.8969 0
-80.1449 34.0348 0
-81.5935 34.885 0
-79.8585 34.7966 0
-79.7839 34.2512 0
-79.9227 34.3447 0
-81.165 34.9677 0
-80.3011 33.5832 0
-81.0821 32.4781 0
-81.2969 34.5429 0
-81.8183 33.637 0
-81.2912 33.4854 0
-81.294 33.2145 0
-81.5654 33.5851 0
-81.4955 33.0945 0
-81.3669 33.7856 0
-81.1604 33.2041 0
-81.5602 33.5056 0
-81.2893 33.1352 0
-81.971 33.8853 0
-80.0141 33.5904 0
-82.3651 34.217 0
-80.2734 32.8686 0
-79.1852 33.2224 0
-81.6511 33.1509 0
-82.222 34.1286 0
-81.9373 33.9511 0
-80.9623 33.0528 0
-80.5139 33.195 0
-80.528 33.0833 0
-80.4235 32.8485 0
-81.7846 33.4312 0
-79.9354 34.7467 0
-79.3169 33.1573 0
-80.4992 33.7372 0
-80.2087 32.6487 0
-81.7902 33.5107 0
-81.1477 33.3159 0
-81.8758 34.4361 0
-80.5096 33.9768 0
-79.8583 32.8627 0
-79.8965 32.8777 0
-79.9347 32.8927 0
-79.4315 34.1128 0
-80.4835 34.7166 0
-80.8799 33.2942 0
-81.3303 33.4997 0
-79.4118 33.156 0
-82.0033 34.8329 0
-80.701 32.3341 0
-81.3768 33.9453 0
-81.6679 35.108 0
-82.4755 34.3715 0
-78.9999 33.6222 0
-78.905 33.7026 0
-78.5793 33.8478 0
-80.9821 34.5068 0
-81.0662 34.2625 0
-82.9266 34.6017 0
-79.893 33.3859 0
-80.7713 32.6317 0
-79.5173 33.6319 0
-82.9991 34.7424 0
-80.4911 34.4426 0
-80.891 33.8842 0
-79.4166 33.3944 0
-80.7849 33.2975 0
-80.6232 33.5099 0
-80.922 33.7392 0
-80.1904 33.6978 0
-80.2918 33.3445 0
-80.3642 33.7251 0
-80.1182 33.8274 0
-80.6998 33.1096 0
-80.8237 33.3121 0
-80.1042 33.4289 0
-80.9929 32.5605 0
-81.8238 33.4452 0
-82.078 34.7805 0
-80.43 34.3801 0
-80.7772 33.9202 0
-81.8129 34.6486 0
-81.1912 33.4098 0
-82.5655 34.2858 0
-80.6539 32.9365 0
-81.3234 33.0702 0
-79.3861 33.7775 0
-82.1568 34.5343 0
-78.8899 34.1345 0
-80.7872 34.5137 0
-79.3228 33.4753 0
-82.3585 34.1371 0
-82.8292 34.608 0
-82.9749 34.6955 0
-79.4804 33.6963 0
-80.5418 33.8318 0
-80.7867 32.9479 0
-80.288 32.7574 0
-81.8929 34.4031 0
-81.1677 34.3389 0
-81.6568 34.9467 0
-82.9255 34.7957 0
-80.4957 33.6574 0
-80.3574 34.5108 0
-79.3213 33.3957 0
-79.6334 33.6779 0
-82.4527 34.7922 0
-80.6312 34.1012 0
-80.1199 34.4205 0
-80.9905 35.0228 0
-80.3375 32.582 0
-80.2439 32.5846 0
-82.4052 34.2308 0
-82.7352 35.0829 0
-82.6535 35.0555 0
-82.2766 35.0448 0
-82.3648 35.1534 0
-81.4427 33.463 0
-81.0699 33.2871 0
-79.7504 33.0551 0
-79.4451 33.8406 0
-79.0028 33.8616 0
-79.1144 33.5892 0
-79.834 33.3235 0
-79.7143 33.1193 0
-79.4284 33.0447 0
-79.978 33.0662 0
-79.6969 33.9004 0
-79.543 33.0905 0
-81.1993 34.5468 0
-81.0175 34.7956 0
-82.0131 34.4452 0
-81.027 32.1491 0
-81.0183 32.6861 0
-81.2582 32.9301 0
-81.1424 32.8872 0
-81.0141 32.6072 0
-81.1855 32.9806 0
-79.2829 33.3803 0
-82.4657 34.4849 0
-82.4496 34.9865 0
-82.2804 34.8505 0
-79.119 33.9085 0
-82.1418 34.8418 0
-80.873 32.7864 0
-80.6566 32.5882 0
-80.6776 32.6349 0
-80.967 32.783 0
-80.4552 32.7051 0
-80.2058 32.5698 0
-80.126 32.9675 0
-81.1502 34.3718 0
-82.542 34.2389 0
-82.1086 34.1669 0
-81.1364 34.1314 0
-81.1911 34.7406 0
-81.1548 34.452 0
-81.3242 34.6707 0
-81.6339 34.8993 0
-81.6585 34.3982 0
-81.5666 34.4829 0
-81.1734 34.7735 0
-81.9889 34.1249 0
-81.4988 34.3412 0
-80.0737 33.6528 0
-81.0621 34.8908 0
-80.5995 34.6808 0
-80.3889 34.7999 0
-80.2052 34.0974 0
-80.1777 34.403 0
-80.9466 34.5725 0
-80.2173 34.4181 0
-80.4661 34.3148 0
-80.7178 34.2909 0
-80.7193 34.7254 0
-80.5596 34.2317 0
-81.8303 34.89 0
-80.9178 33.6595 0
-82.159 34.0678 0
-82.0518 34.1859 0
-82.0143 34.7193 0
-82.919 34.5216 0
-82.6462 34.9749 0
-82.5199 34.6591 0
-82.2373 34.5622 0
-82.4122 34.7784 0
-79.9067 34.4575 0
-79.9909 34.0545 0
-79.991 34.6488 0
-79.9143 34.6988 0
-79.8552 34.0414 0
-81.8531 34.6628 0
-81.6732 33.1976 0
-81.0743 33.3666 0
-81.9592 33.7259 0
-81.3131 33.5323 0
-81.7057 33.6744 0
-81.35 33.1962 0
-81.7286 33.4498 0
-81.538 33.4587 0
-81.7396 33.6089 0
-81.5693 33.9368 0
-80.7772 34.7073 0
-79.8205 33.5149 0
-79.5504 33.4083 0
-80.3934 33.5009 0
-81.9232 35.0796 0
-81.1697 35.0483 0
-81.3542 35.1542 0
-78.965 33.9259 0
-78.7141 33.8634 0
-79.5467 33.2493 0
-81.2793 34.5758 0
-80.3168 33.9823 0
-80.9237 33.0383 0
-80.927 33.4677 0
-80.781 33.2181 0
-80.1316 33.1261 0
-80.0164 33.0812 0
-80.0726 33.064 0
-80.6416 33.9087 0
-80.966 33.4822 0
-80.5383 33.752 0
-80.1222 33.3966 0
-82.1174 33.7816 0
-82.09 33.9272 0
-82.0732 33.9601 0
-82.055 33.7209 0
-82.2759 33.837 0
-82.0429 33.5617 0
-82.4017 33.9581 0
-82.4979 33.9525 0
-82.0275 33.8664 0
-82.1445 33.6362 0
-81.2217 34.5942 0
-80.0369 33.1283 0
-80.1278 33.5558 0
-80.2084 33.6654 0
-81.4235 33.7672 0
-81.4045 34.6995 0
-81.0845 34.9384 0
-81.8816 34.5163 0
-80.6202 33.8613 0
-81.6377 33.8056 0
-82.3886 34.7313 0
-80.8189 34.3679 0
-82.1546 35.0029 0
-82.3478 35.1867 0
-79.7526 33.1344 0
-79.5995 33.0737 0
-79.8906 33.3064 0
-79.6215 33.2003 0
-79.9883 33.3839 0
-79.3934 33.188 0
-79.4134 33.2354 0
-79.5321 33.4404 0
-79.0791 33.813 0
-79.8504 33.8814 0
-81.3863 32.8612 0
-81.7321 34.8947 0
-79.5137 33.4726 0
-80.625 32.3051 0
-80.5146 32.3401 0
-80.4312 32.5794 0
-80.1177 32.7301 0
-80.4486 32.5472 0
-80.8584 32.1239 0
-80.8414 32.156 0
-80.7732 32.2844 0
-80.8096 32.6462 0
-80.7047 32.4129 0
-80.3658 34.2374 0
-82.3221 33.9305 0
-82.1297 33.9411 0
-81.7046 34.2193 0
-81.4386 34.0067 0
-81.7787 34.1675 0
-81.3644 34.058 0
-81.2727 34.142 0
-81.9099 34.37 0
-81.4936 34.261 0
-81.0793 34.1497 0
-81.2203 34.2404 0
-81.7785 34.4408 0
-81.767 34.5541 0
-80.071 33.5731 0
-80.48 34.6361 0
-80.7456 34.0654 0
-80.5237 34.2971 0
-80.7435 34.4186 0
-80.336 34.4631 0
-80.8352 34.6892 0
-80.364 34.6716 0
-80.3673 34.7521 0
-80.3274 34.7371 0
-80.5452 34.3446 0
-82.5116 34.1121 0
-82.3751 34.104 0
-82.8307 34.4144 0
-82.2309 34.482 0
-82.8683 34.8155 0
-82.0547 34.7333 0
-82.4353 34.3578 0
-82.2814 34.3826 0
-79.9936 34.1345 0
-79.8673 34.4422 0
-79.8512 34.5552 0
-79.954 34.714 0
-81.3669 34.4112 0
-81.5175 33.1412 0
-81.628 33.3749 0
-81.3035 33.3733 0
-81.521 33.4914 0
-81.044 33.1609 0
-81.6047 33.5993 0
-81.1215 33.1897 0
-81.852 33.5715 0
-81.8807 33.97 0
-81.6772 33.8197 0
-80.8033 34.8355 0
-82.024 34.332 0
-80.4186 34.5735 0
-79.6337 32.9304 0
-79.8989 32.9569 0
-79.6518 32.8984 0
-81.6329 35.1744 0
-81.9984 35.0272 0
-81.9699 35.1744 0
-78.83 33.9108 0
-79.3199 33.3162 0
-81.0799 34.8578 0
-80.691 33.7312 0
-80.9361 33.2762 0
-80.0574 33.1755 0
-80.9915 33.9606 0
-80.4046 33.3095 0
-80.8301 33.8224 0
-80.734 33.8257 0
-80.6123 33.2714 0
-80.4821 33.3391 0
-80.1344 33.2054 0
-81.6547 33.7728 0
-80.6631 33.956 0
-80.5419 33.4009 0
-81.3694 34.7656 0
-80.8558 33.9495 0
-81.0834 33.8771 0
-80.147 34.629 0
-82.5958 35.0752 0
-79.4787 33.6166 0
-79.8687 33.8491 0
-79.8894 33.8966 0
-79.1517 33.5251 0
-79.9316 33.401 0
-79.435 33.3623 0
-79.8345 33.9938 0
-79.6579 33.8851 0
-79.0374 33.5581 0
-79.7636 33.5319 0
-82.763 34.7413 0
-82.2646 34.4157 0
-81.2398 32.614 0
-81.0694 32.5892 0
-81.215 32.8367 0
-82.2908 34.7368 0
-80.7655 32.9011 0
-80.382 32.7547 0
-80.9883 32.8297 0
-80.8983 32.9123 0
-80.9245 32.6896 0
-80.2995 32.5673 0
-80.4861 32.9894 0
-80.5283 32.6555 0
-80.0388 32.6214 0
-80.622 32.6525 0
-83.1619 34.7962 0
-83.1456 34.8297 0
-83.08 34.9636 0
-82.4415 33.9718 0
-79.3829 33.6179 0
-81.61 33.6789 0
-81.2787 33.5976 0
-81.5746 34.0167 0
-81.6422 34.1579 0
-81.2949 34.1892 0
-81.99 34.3981 0
-81.3994 34.6191 0
-81.2901 34.1092 0
-81.022 34.5214 0
-81.8988 34.4833 0
-81.0531 34.7298 0
-81.6358 34.351 0
-81.5493 34.5159 0
-81.9225 34.8046 0
-81.9285 34.8851 0
-80.864 34.1094 0
-80.6275 34.0212 0
-80.2233 34.0649 0
-80.3723 34.3978 0
-80.7673 34.1128 0
-80.6134 34.1338 0
-80.9279 34.9604 0
-80.6886 32.872 0
-80.9687 34.62 0
-80.473 34.4753 0
-82.114 34.9888 0
-80.1846 33.5384 0
-82.8036 34.755 0
-82.4882 34.0653 0
-82.9913 34.6621 0
-82.8772 34.7018 0
-82.7026 34.2935 0
-82.1929 34.7421 0
-82.9827 34.7758 0
-82.1632 34.6146 0
-79.7977 34.0585 0
-79.8368 34.0738 0
-79.9989 34.2948 0
-81.3891 33.8327 0
-81.1266 33.6197 0
-81.7344 33.2583 0
-81.6601 33.8525 0
-81.8971 33.6651 0
-81.4058 33.1779 0
-81.4905 33.0153 0
-81.6227 33.2955 0
-81.3865 33.4814 0
-81.4157 33.3367 0
-81.0955 33.0636 0
-79.9446 33.2099 0
-80.7993 34.755 0
-79.8231 34.2665 0
-80.487 34.7971 0
-82.9332 34.8761 0
-82.3379 34.8311 0
-80.0264 32.8115 0
-80.3148 32.9626 0
-81.7609 35.0227 0
-81.2505 35.0775 0
-78.9073 33.9423 0
-80.0611 33.8448 0
-80.9486 33.5147 0
-80.1666 33.5708 0
-80.7499 33.3624 0
-80.7597 33.1711 0
-80.9837 33.0996 0
-80.3179 33.0418 0
-80.9528 33.5943 0
-80.549 33.5601 0
-80.7869 33.728 0
-81.8703 34.6297 0
-80.8023 33.2651 0
-80.4132 33.9796 0
-80.9137 33.5798 0
-81.6979 34.6864 0
-80.3789 33.613 0
-81.5641 33.857 0
-79.7931 33.8986 0
-82.2188 35.0642 0
-80.2112 34.2576 0
-80.3869 33.3418 0
-79.4883 33.1866 0
-79.9985 33.1134 0
-79.5631 33.1378 0
-79.8749 33.4182 0
-79.8092 33.7864 0
-79.6559 33.8052 0
-79.6274 33.4388 0
-79.8663 33.7692 0
-79.4434 33.7607 0
-79.2101 33.5882 0
-82.5101 34.7728 0
-82.4863 34.7257 0
-81.0697 32.9376 0
-81.2352 32.5352 0
-81.295 32.5959 0
-81.0904 32.2885 0
-79.5394 33.7593 0
-79.0957 33.6213 0
-80.9804 32.3242 0
-80.8174 32.8042 0
-80.406 32.8807 0
-80.2352 32.8538 0
-80.9505 32.4673 0
-80.5595 32.5123 0
-80.4203 32.7695 0
-80.0699 32.9847 0
-80.085 32.8734 0
-80.5007 32.4509 0
-82.2259 33.9359 0
-80.8753 32.0918 0
-79.5209 33.7915 0
-81.1069 34.9861 0
-81.8641 34.2758 0
-81.0045 34.2006 0
-81.8014 34.2146 0
-81.83 34.3418 0
-81.8476 34.8568 0
-81.9457 34.852 0
-81.7783 34.9895 0
-81.2345 34.481 0
-81.3644 34.6851 0
-80.9869 34.2334 0
-80.5524 34.5051 0
-82.0205 34.7997 0
-80.8408 34.4153 0
-80.321 34.5762 0
-80.8068 34.1275 0
-80.1748 34.3227 0
-80.9373 34.7663 0
-80.2901 34.2876 0
-80.9057 34.9127 0
-81.6632 34.7526 0
-82.8126 34.6413 0
-82.1192 34.0539 0
-82.6674 34.5535 0
-82.4317 34.0847 0
-82.7961 34.6746 0
-82.0485 34.6529 0
-79.3504 33.9219 0
-82.5916 34.1395 0
-79.9543 34.1194 0
-79.9752 34.7619 0
-79.9514 34.6335 0
-81.7957 34.6817 0
-80.6176 34.648 0
-81.0483 33.2402 0
-81.9139 33.6323 0
-81.762 33.6558 0
-81.3964 33.6405 0
-81.2598 33.2796 0
-81.5023 33.7957 0
-81.0047 33.8481 0
-81.4837 33.2063 0
-81.7512 33.2257 0
-81.0267 33.5437 0
-79.2929 33.9386 0
-80.5272 34.3773 0
-80.3822 34.6389 0
-80.3469 32.8191 0
-82.3986 34.6177 0
-81.3445 34.3639 0
-81.3491 35.0735 0
-81.3087 35.0589 0
-81.1293 35.0337 0
-81.2554 35.1582 0
-78.7919 33.975 0
-80.417 32.6904 0
-80.7847 32.5207 0
-81.141 34.2115 0
-81.7269 34.5399 0
-80.8932 33.1824 0
-80.3707 33.8848 0
-80.0429 33.8772 0
-80.9187 33.3087 0
-80.4301 33.0069 0
-80.2086 33.1559 0
-80.4289 33.4362 0
-80.1014 33.3494 0
-80.5066 33.4657 0
-80.4245 33.7873 0
-80.5202 34.2169 0
-81.1853 34.3061 0
-81.6284 34.8187 0
-78.9876 34.214 0
-80.9423 34.4922 0
-81.0666 34.9714 0
-82.9487 35.037 0
-80.3431 33.6778 0
-80.5027 33.817 0
-79.7841 33.5794 0
-79.9102 33.9442 0
-79.7614 33.4523 0
-79.9572 33.6076 0
-79.6599 33.2156 0
-79.403 33.6655 0
-79.7592 33.3727 0
-79.4866 33.1073 0
-79.9677 33.3366 0
-79.5266 33.2019 0
-82.9244 34.99 0
-81.0101 32.1813 0
-81.1497 32.3492 0
-81.3308 32.8794 0
-81.26 34.2549 0
-80.3514 33.4065 0
-81.2988 34.8977 0
-80.6118 32.8428 0
-80.4443 32.8955 0
-80.8283 32.2667 0
-80.8151 32.3775 0
-80.3231 32.6931 0
-80.9552 32.1991 0
-80.4594 32.3575 0
-80.1764 32.792 0
-80.0672 32.9055 0
-80.9582 32.9735 0
-81.6985 34.4125 0
-83.2027 34.8096 0
-83.0404 34.562 0
-83.0483 34.6422 0
-83.219 34.7761 0
-82.0656 33.6084 0
-82.2426 33.9029 0
-82.2299 33.7435 0
-82.1341 33.7487 0
-82.0107 33.8993 0
-82.3453 33.9773 0
-82.1068 33.8942 0
-82.0443 33.8335 0
-82.6246 34.7336 0
-80.8571 32.4707 0
-81.729 33.179 0
-81.4919 34.5346 0
-81.1714 34.0659 0
-81.7784 34.7148 0
-81.9491 34.1109 0
-81.0084 34.9898 0
-81.6055 34.7713 0
